Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek,Class
52.0,1220.0,85.0,WN,DAL,MCI,1,1
145.0,520.0,65.0,WN,OAK,BUR,3,1
2749.0,1055.0,325.0,DL,ATL,SFO,3,1
2125.0,750.0,127.0,DL,BWI,ATL,1,1
2739.0,479.0,127.0,DL,DCA,ATL,4,1
3325.0,715.0,75.0,WN,LGA,BWI,4,1
5151.0,782.0,61.0,EV,ATL,TRI,6,1
1777.0,1015.0,145.0,US,BOS,CLT,1,1
210.0,420.0,295.0,DL,LAS,JFK,7,1
851.0,905.0,200.0,WN,PHX,MDW,3,1
14.0,665.0,118.0,DL,FLL,ATL,2,1
232.0,482.0,103.0,B6,LGB,SLC,2,1
392.0,495.0,120.0,AA,ORD,LGA,4,1
6466.0,585.0,122.0,OH,CVG,LGA,4,1
3015.0,715.0,45.0,MQ,LAX,SAN,7,1
2921.0,410.0,115.0,DL,IND,MSP,1,1
2010.0,1175.0,165.0,WN,DEN,SJC,1,1
2329.0,1310.0,332.0,DL,ATL,SEA,1,1
4578.0,992.0,112.0,OO,SJC,SLC,2,1
109.0,485.0,84.0,B6,BUF,JFK,4,1
166.0,770.0,75.0,WN,LAX,SFO,1,1
2198.0,720.0,75.0,WN,CLE,BWI,1,1
1841.0,565.0,145.0,AA,DFW,TUS,1,1
1012.0,1330.0,140.0,AA,MIA,DCA,3,1
6455.0,577.0,70.0,OO,LAX,YUM,5,1
310.0,675.0,223.0,UA,DEN,LGA,3,1
2349.0,1130.0,155.0,AA,ORD,DFW,6,1
3977.0,979.0,131.0,9E,MHT,DTW,3,1
990.0,1185.0,160.0,WN,PHL,MDW,5,1
132.0,380.0,95.0,FL,TPA,ATL,2,1
1684.0,705.0,175.0,WN,DEN,PDX,2,1
7091.0,370.0,80.0,EV,CMH,IAD,5,1
1701.0,585.0,179.0,DL,BOS,ATL,5,1
409.0,1065.0,272.0,UA,LGA,DEN,1,1
4489.0,385.0,95.0,OO,COS,SLC,4,1
1761.0,940.0,65.0,WN,STL,MCI,2,1
4036.0,920.0,87.0,9E,DTW,GRB,6,1
332.0,680.0,235.0,WN,BNA,PHX,7,1
53.0,1020.0,349.0,UA,LAX,KOA,4,1
606.0,895.0,165.0,WN,RSW,STL,3,1
806.0,799.0,91.0,UA,LAX,SFO,6,1
829.0,1015.0,65.0,WN,BUR,LAS,1,1
314.0,1315.0,140.0,UA,IAD,MCO,4,1
4664.0,535.0,95.0,MQ,CLE,LGA,3,1
869.0,445.0,115.0,WN,TUS,DEN,4,1
6760.0,619.0,168.0,OO,MSN,DEN,2,1
276.0,1250.0,147.0,FL,ATL,BOS,2,1
858.0,1010.0,165.0,WN,DEN,OAK,4,1
1238.0,360.0,105.0,WN,MDW,IAD,3,1
1069.0,1300.0,120.0,AA,DFW,DEN,5,1
4147.0,651.0,79.0,9E,MDW,DTW,5,1
5565.0,944.0,83.0,EV,GPT,ATL,2,1
367.0,1220.0,283.0,CO,IAH,SEA,3,1
231.0,880.0,173.0,F9,BNA,DEN,1,1
4562.0,990.0,99.0,OO,SMF,SLC,1,1
1693.0,1070.0,65.0,WN,DAL,SAT,1,1
2822.0,733.0,232.0,DL,PHX,DTW,4,1
589.0,1295.0,75.0,WN,LAS,SLC,1,1
174.0,1173.0,119.0,UA,ORD,RIC,4,1
580.0,1101.0,159.0,B6,PBI,HPN,5,1
2461.0,920.0,50.0,WN,DAL,AUS,3,1
2375.0,505.0,180.0,AA,ORD,EGE,2,1
1303.0,615.0,73.0,B6,JFK,IAD,2,1
784.0,1145.0,369.0,CO,EWR,PDX,3,1
1322.0,515.0,77.0,B6,BWI,BOS,7,1
1650.0,558.0,192.0,DL,LAS,MSP,1,1
825.0,1220.0,90.0,WN,SMF,PDX,5,1
2442.0,1065.0,145.0,AA,DFW,MSP,7,1
1986.0,700.0,135.0,DL,ATL,LGA,4,1
7291.0,425.0,73.0,YV,IAD,LGA,2,1
603.0,765.0,75.0,WN,ALB,BWI,5,1
6443.0,804.0,146.0,OH,BDL,CVG,7,1
607.0,1050.0,100.0,WN,LAS,SFO,7,1
1073.0,1000.0,70.0,WN,RNO,LAS,7,1
85.0,916.0,154.0,UA,DEN,LAX,1,1
572.0,590.0,215.0,AA,LAS,ORD,6,1
453.0,370.0,135.0,F9,LGA,MKE,5,1
6915.0,973.0,56.0,OO,MLI,ORD,3,1
294.0,695.0,80.0,WN,OMA,MDW,3,1
2383.0,1050.0,150.0,WN,DEN,SAN,1,1
3122.0,440.0,72.0,XE,MSY,IAH,1,1
1120.0,880.0,90.0,WN,TUS,LAX,2,1
6933.0,1112.0,41.0,OO,LAX,CLD,3,1
126.0,630.0,125.0,WN,DEN,AUS,3,1
4638.0,380.0,49.0,OO,SAN,LAX,6,1
1434.0,730.0,156.0,DL,MCO,LGA,6,1
340.0,870.0,174.0,CO,SLC,IAH,3,1
462.0,1338.0,88.0,UA,IAD,BDL,1,1
686.0,615.0,133.0,CO,IAH,MCO,5,1
1306.0,1220.0,100.0,WN,BOS,PHL,3,1
1868.0,650.0,70.0,WN,SDF,BHM,1,1
3794.0,675.0,200.0,MQ,ORD,ELP,2,1
5059.0,1230.0,121.0,EV,ATL,XNA,4,1
2039.0,1255.0,190.0,AA,MIA,ORD,5,1
2904.0,630.0,272.0,DL,LAX,TPA,4,1
2866.0,795.0,137.0,XE,MKE,EWR,3,1
739.0,565.0,208.0,CO,IAH,SAN,2,1
1703.0,515.0,318.0,CO,LAX,EWR,5,1
148.0,1205.0,152.0,B6,PBI,JFK,3,1
1573.0,420.0,57.0,CO,AUS,IAH,1,1
3838.0,730.0,57.0,9E,DTW,SBN,3,1
15.0,685.0,125.0,WN,HOU,MCO,2,1
5232.0,1221.0,46.0,EV,ATL,CHA,3,1
196.0,670.0,160.0,WN,SEA,DEN,4,1
4442.0,1155.0,89.0,OO,DEN,SLC,3,1
6338.0,966.0,47.0,OO,LAX,SAN,5,1
7100.0,360.0,128.0,EV,CAE,ORD,3,1
687.0,800.0,80.0,WN,MCI,MDW,3,1
685.0,799.0,101.0,B6,BOS,DCA,5,1
2899.0,720.0,70.0,WN,GEG,PDX,7,1
1397.0,1110.0,78.0,DL,BOS,LGA,5,1
2280.0,360.0,106.0,DL,STL,ATL,4,1
1445.0,815.0,220.0,WN,MCI,SAN,6,1
1006.0,660.0,127.0,CO,IAH,TPA,2,1
432.0,800.0,80.0,WN,BWI,BOS,3,1
4849.0,1165.0,119.0,OO,MSP,MEM,4,1
6858.0,782.0,123.0,OO,PSP,DEN,2,1
1561.0,1125.0,285.0,AA,ORD,SFO,5,1
861.0,1165.0,109.0,UA,BOS,IAD,7,1
22.0,598.0,291.0,UA,ORD,SFO,2,1
1594.0,1020.0,225.0,WN,DEN,BOS,2,1
1264.0,440.0,125.0,AA,DEN,DFW,5,1
1181.0,890.0,170.0,US,CLT,IAH,5,1
537.0,951.0,179.0,B6,EWR,TPA,7,1
2163.0,715.0,85.0,WN,OAK,SAN,7,1
6397.0,960.0,54.0,OO,LAX,SBP,1,1
5095.0,860.0,70.0,EV,BNA,ATL,2,1
560.0,830.0,235.0,AA,RNO,ORD,2,1
2250.0,797.0,88.0,XE,PVD,EWR,4,1
1779.0,1050.0,59.0,CO,IAH,SAT,2,1
2138.0,1080.0,75.0,US,LGA,BOS,3,1
2029.0,1230.0,85.0,WN,ELP,DAL,2,1
1293.0,1115.0,165.0,AA,DAY,DFW,7,1
1825.0,985.0,280.0,AA,ORD,SFO,2,1
2955.0,530.0,155.0,WN,LAS,SAT,7,1
7085.0,503.0,88.0,EV,IAD,GSP,3,1
4327.0,1105.0,65.0,MQ,ORD,TVC,3,1
527.0,640.0,215.0,AA,BOS,MIA,1,1
2194.0,1160.0,145.0,WN,PDX,DEN,2,1
1516.0,725.0,112.0,DL,ATL,MIA,4,1
4145.0,940.0,59.0,9E,DTW,ERI,3,1
3720.0,445.0,108.0,9E,TYS,DTW,1,1
2094.0,1040.0,150.0,AA,DFW,MCO,7,1
855.0,820.0,195.0,AA,FLL,DFW,5,1
3689.0,600.0,85.0,9E,DTW,MDW,7,1
4254.0,1125.0,110.0,MQ,ORD,AVP,6,1
697.0,895.0,207.0,CO,IAH,LAS,7,1
785.0,948.0,102.0,FL,MCO,PHF,7,1
910.0,1250.0,50.0,WN,DAL,OKC,3,1
1918.0,840.0,157.0,DL,MSP,BDL,5,1
217.0,930.0,173.0,CO,MSY,EWR,4,1
611.0,950.0,165.0,AS,LAS,SEA,3,1
44.0,1225.0,90.0,WN,STL,MSP,3,1
28.0,865.0,105.0,WN,DAL,ELP,2,1
1877.0,993.0,127.0,DL,ORD,ATL,1,1
3042.0,990.0,275.0,WN,MDW,SAN,5,1
181.0,1005.0,395.0,AA,JFK,LAX,2,1
4476.0,915.0,106.0,OO,SLC,GEG,6,1
510.0,835.0,70.0,WN,SMF,BUR,5,1
84.0,690.0,149.0,CO,ATL,EWR,4,1
600.0,440.0,210.0,AA,SFO,DFW,5,1
4307.0,635.0,76.0,9E,DTW,CVG,2,1
122.0,375.0,150.0,WN,ALB,MDW,7,1
4620.0,1040.0,81.0,OO,HLN,SLC,7,1
4569.0,717.0,63.0,OO,CID,MSP,1,1
7764.0,567.0,61.0,OO,PIH,SLC,3,1
4576.0,1150.0,103.0,OO,PHX,SLC,3,1
1068.0,1105.0,205.0,B6,AUS,JFK,5,1
3331.0,1195.0,185.0,WN,AUS,LAS,4,1
821.0,575.0,275.0,WN,LAS,FLL,1,1
307.0,1085.0,297.0,US,CLT,LAS,7,1
2868.0,1020.0,145.0,XE,STL,EWR,1,1
3671.0,730.0,119.0,9E,DTW,DLH,7,1
6663.0,861.0,145.0,OO,EUG,DEN,5,1
65.0,780.0,110.0,AS,JNU,ANC,7,1
1391.0,600.0,115.0,WN,OAK,PHX,6,1
1378.0,1015.0,135.0,WN,STL,MCO,1,1
647.0,1150.0,403.0,B6,JFK,SFO,7,1
1924.0,550.0,91.0,US,ATL,CLT,5,1
1090.0,730.0,98.0,DL,ATL,IND,1,1
61.0,1005.0,170.0,DL,JFK,ATL,3,1
3004.0,445.0,160.0,MQ,DEN,LAX,3,1
850.0,1102.0,89.0,UA,ORD,PIT,4,1
2086.0,760.0,136.0,DL,ATL,LGA,6,1
217.0,740.0,140.0,WN,PBI,BWI,2,1
863.0,680.0,80.0,WN,MCI,MDW,3,1
1531.0,1142.0,133.0,US,SYR,CLT,7,1
4095.0,1150.0,91.0,9E,MSP,SBN,1,1
2620.0,870.0,105.0,WN,PDX,SJC,1,1
4665.0,1300.0,62.0,OO,SLC,IDA,4,1
3081.0,365.0,82.0,XE,BTV,EWR,3,1
407.0,645.0,228.0,US,ORD,PHX,3,1
5145.0,653.0,117.0,EV,TUL,ATL,1,1
369.0,980.0,178.0,B6,LGA,PBI,1,1
2981.0,718.0,70.0,XE,BTR,IAH,4,1
207.0,1175.0,65.0,WN,PHX,SAN,1,1
1624.0,1065.0,116.0,DL,ATL,BWI,5,1
2449.0,530.0,55.0,WN,HOU,SAT,5,1
691.0,1095.0,55.0,WN,DAL,TUL,3,1
3595.0,495.0,205.0,WN,PVD,FLL,7,1
728.0,915.0,185.0,US,DFW,PHL,1,1
548.0,775.0,135.0,AA,ORD,BOS,5,1
5910.0,477.0,107.0,XE,BNA,ORD,5,1
5197.0,1065.0,60.0,EV,ATL,HSV,5,1
6510.0,1045.0,133.0,OH,LIT,DTW,2,1
5579.0,1064.0,66.0,EV,GSP,ATL,5,1
1711.0,1311.0,152.0,DL,ATL,DFW,7,1
22.0,510.0,329.0,UA,LAX,JFK,6,1
1695.0,360.0,192.0,B6,BOS,MCO,3,1
574.0,970.0,230.0,US,PHX,TPA,4,1
2796.0,605.0,72.0,DL,MSP,MKE,7,1
1187.0,1300.0,90.0,AA,DFW,STL,5,1
4305.0,1170.0,60.0,MQ,ORD,IND,6,1
3934.0,555.0,101.0,9E,MEM,DSM,4,1
1580.0,815.0,268.0,US,LAX,CLT,7,1
2629.0,500.0,331.0,DL,ATL,SEA,3,1
3949.0,900.0,160.0,WN,MDW,MCO,4,1
973.0,870.0,100.0,WN,BNA,BWI,5,1
993.0,1020.0,85.0,WN,SFO,SAN,3,1
920.0,620.0,85.0,WN,SMF,SNA,4,1
3450.0,360.0,70.0,MQ,XNA,DFW,1,1
1630.0,1095.0,115.0,US,CLT,LGA,4,1
2477.0,875.0,232.0,DL,MSP,LAX,2,1
1119.0,1000.0,92.0,DL,ATL,RIC,6,1
359.0,1055.0,65.0,WN,LAS,SNA,2,1
1611.0,1245.0,244.0,CO,EWR,IAH,3,1
2372.0,870.0,80.0,XE,GPT,IAH,7,1
2306.0,575.0,120.0,DL,ATL,GRR,2,1
3778.0,385.0,74.0,9E,COU,MEM,3,1
446.0,816.0,89.0,UA,MCI,ORD,3,1
2854.0,990.0,115.0,WN,DEN,PHX,6,1
6592.0,1200.0,105.0,OO,ORD,AVL,3,1
2645.0,655.0,82.0,XE,OKC,IAH,7,1
2782.0,505.0,119.0,DL,MEM,DCA,6,1
2020.0,1132.0,110.0,DL,MEM,TPA,4,1
2277.0,730.0,65.0,WN,MDW,SDF,3,1
167.0,1075.0,65.0,WN,DAL,SAT,2,1
3048.0,865.0,91.0,OO,PIT,MKE,3,1
470.0,1170.0,171.0,B6,RSW,BOS,5,1
692.0,645.0,175.0,CO,EWR,MCO,2,1
1979.0,1070.0,97.0,US,PVD,PHL,4,1
1113.0,1065.0,115.0,WN,SMF,SEA,3,1
183.0,430.0,385.0,DL,JFK,SEA,2,1
1860.0,1052.0,125.0,DL,MIA,ATL,3,1
264.0,613.0,214.0,UA,DEN,PHL,3,1
2958.0,577.0,123.0,DL,CLT,DTW,2,1
2718.0,360.0,59.0,XE,BWI,EWR,4,1
1998.0,1145.0,240.0,US,SJU,PHL,7,1
274.0,874.0,141.0,FL,ATL,BOS,5,1
6582.0,870.0,160.0,OH,ORD,JFK,3,1
3073.0,1040.0,60.0,XE,CLE,GRR,7,1
453.0,645.0,162.0,AS,LAX,SEA,7,1
751.0,1280.0,75.0,WN,SJC,SAN,4,1
5205.0,830.0,94.0,EV,SDF,ATL,5,1
563.0,692.0,98.0,FL,BMI,ATL,4,1
1136.0,510.0,220.0,DL,SLC,ATL,2,1
523.0,680.0,165.0,B6,EWR,MCO,3,1
234.0,1020.0,201.0,CO,ANC,SEA,5,1
3669.0,1185.0,65.0,WN,LAS,BUR,2,1
2521.0,1205.0,113.0,DL,DTW,STL,1,1
2941.0,540.0,205.0,WN,PHX,MDW,7,1
6251.0,924.0,151.0,OO,MSN,DEN,5,1
3076.0,390.0,127.0,XE,ATL,EWR,3,1
3762.0,1100.0,70.0,WN,SJC,ONT,5,1
947.0,420.0,87.0,US,IAD,CLT,1,1
1912.0,675.0,145.0,AA,DFW,MCO,1,1
378.0,410.0,56.0,CO,SAT,IAH,3,1
410.0,405.0,245.0,WN,MDW,PHX,4,1
390.0,545.0,75.0,WN,LAX,OAK,3,1
1539.0,390.0,127.0,US,LGA,CLT,3,1
4075.0,830.0,133.0,9E,DTW,CHS,5,1
772.0,570.0,170.0,WN,MDW,DEN,2,1
4441.0,602.0,115.0,OO,SLC,FCA,3,1
1381.0,1235.0,85.0,WN,SAN,OAK,2,1
3655.0,1195.0,95.0,WN,STL,OKC,2,1
1511.0,1050.0,217.0,CO,IAH,SNA,6,1
682.0,370.0,140.0,WN,AUS,DEN,2,1
1603.0,480.0,55.0,WN,DAL,AUS,2,1
402.0,1220.0,131.0,F9,LAX,DEN,3,1
1748.0,695.0,286.0,US,LAS,PHL,1,1
4704.0,1000.0,125.0,OO,SLC,PDX,7,1
2553.0,525.0,170.0,DL,DTW,MSY,1,1
415.0,1270.0,129.0,US,PHX,SFO,1,1
3106.0,725.0,59.0,XE,IAH,BTR,2,1
3228.0,1095.0,85.0,WN,MDW,BNA,6,1
4600.0,610.0,120.0,OO,SFO,SLC,5,1
7804.0,1315.0,66.0,OO,SLC,TWF,4,1
479.0,1155.0,66.0,CO,IAH,SAT,4,1
1877.0,1160.0,180.0,AA,CLT,DFW,7,1
6424.0,783.0,50.0,OO,MKE,ORD,4,1
375.0,450.0,70.0,WN,PHX,SAN,4,1
3735.0,380.0,87.0,9E,BUF,DTW,3,1
7260.0,738.0,116.0,YV,IAD,ATL,3,1
154.0,1070.0,135.0,AA,ORD,BOS,4,1
1487.0,640.0,255.0,AA,ORD,RNO,5,1
5550.0,815.0,50.0,EV,ATL,AGS,3,1
2029.0,935.0,70.0,WN,OAK,LAX,2,1
2454.0,1365.0,252.0,DL,LAX,ATL,1,1
6436.0,621.0,106.0,OO,DEN,DSM,6,1
336.0,510.0,158.0,US,GEG,PHX,6,1
3414.0,1165.0,70.0,WN,SNA,PHX,3,1
2033.0,1130.0,135.0,WN,MCO,CMH,4,1
6362.0,1192.0,40.0,OO,LAX,SBA,3,1
759.0,1185.0,205.0,AA,DFW,LAX,3,1
489.0,1095.0,235.0,US,CLT,DEN,5,1
4583.0,665.0,114.0,MQ,CLT,LGA,3,1
518.0,870.0,90.0,WN,DEN,MCI,7,1
2304.0,515.0,85.0,WN,SFO,SAN,7,1
6480.0,455.0,80.0,OO,YUM,LAX,5,1
1568.0,455.0,114.0,US,ORD,CLT,4,1
202.0,355.0,49.0,HA,HNL,ITO,5,1
458.0,420.0,70.0,WN,OAK,ONT,1,1
383.0,1305.0,170.0,B6,LGA,FLL,3,1
5980.0,533.0,104.0,XE,BNA,IAD,4,1
4603.0,1000.0,125.0,MQ,LGA,DTW,7,1
332.0,915.0,160.0,WN,MCO,ALB,2,1
478.0,636.0,116.0,UA,SFO,PDX,2,1
2662.0,765.0,75.0,WN,MCO,ECP,7,1
2903.0,805.0,55.0,WN,AUS,DAL,2,1
441.0,595.0,75.0,WN,PHX,SAN,5,1
1215.0,1020.0,50.0,WN,DAL,OKC,4,1
1327.0,1300.0,101.0,DL,DTW,BDL,4,1
6769.0,1305.0,38.0,OO,ORD,MKE,2,1
568.0,375.0,240.0,WN,BHM,PHX,3,1
2850.0,950.0,65.0,XE,CRP,IAH,1,1
726.0,1090.0,105.0,WN,SEA,SMF,4,1
1561.0,840.0,149.0,DL,PHL,ATL,2,1
599.0,865.0,155.0,CO,IAH,DEN,2,1
255.0,1212.0,167.0,CO,PBI,EWR,1,1
3562.0,1100.0,185.0,MQ,CLE,DFW,1,1
2279.0,900.0,198.0,DL,LGA,FLL,3,1
2634.0,453.0,65.0,YV,CLT,ORF,4,1
1176.0,1295.0,144.0,AA,MIA,BWI,5,1
6984.0,912.0,43.0,OO,CLD,LAX,1,1
131.0,1180.0,125.0,WN,MDW,ISP,5,1
4343.0,405.0,85.0,MQ,ORD,DTW,4,1
4419.0,370.0,65.0,MQ,RDU,DCA,4,1
2561.0,728.0,100.0,XE,PNS,IAH,7,1
3893.0,425.0,120.0,MQ,ORD,PHL,1,1
4300.0,681.0,93.0,9E,PNS,MEM,3,1
2005.0,1055.0,75.0,WN,CMH,BNA,7,1
6441.0,650.0,159.0,OO,DEN,DAY,4,1
527.0,640.0,215.0,AA,BOS,MIA,4,1
422.0,485.0,100.0,WN,MHT,BWI,1,1
2430.0,730.0,81.0,DL,DTW,GRB,7,1
269.0,480.0,205.0,DL,JFK,MIA,6,1
1576.0,680.0,106.0,US,CLT,EWR,6,1
225.0,945.0,165.0,WN,DEN,SFO,2,1
3672.0,435.0,155.0,MQ,SDF,MIA,2,1
6846.0,652.0,76.0,OO,SFO,SBA,3,1
4217.0,690.0,125.0,MQ,OKC,ORD,1,1
1387.0,1105.0,75.0,WN,SFO,LAX,6,1
307.0,975.0,75.0,WN,SFO,LAX,5,1
2619.0,1079.0,90.0,YV,CLT,BNA,7,1
2365.0,525.0,350.0,DL,LAX,HNL,5,1
4690.0,455.0,110.0,OO,LAX,SLC,7,1
1747.0,875.0,65.0,WN,MDW,DTW,2,1
2650.0,807.0,114.0,DL,SEA,SLC,5,1
1111.0,920.0,125.0,WN,SEA,OAK,4,1
403.0,1220.0,80.0,WN,MCI,IND,7,1
1021.0,735.0,45.0,WN,HOU,AUS,5,1
4718.0,1155.0,120.0,OO,MSP,LEX,2,1
1065.0,995.0,285.0,WN,LAS,ALB,2,1
669.0,1095.0,254.0,AS,AUS,SEA,7,1
940.0,635.0,85.0,WN,MDW,OMA,5,1
21.0,1170.0,191.0,B6,JFK,TPA,4,1
1103.0,1020.0,175.0,WN,MCO,MKE,3,1
533.0,430.0,76.0,FL,MEM,ATL,3,1
767.0,1413.0,160.0,B6,MCO,PSE,2,1
610.0,1250.0,75.0,WN,PHX,SNA,3,1
4095.0,1150.0,91.0,9E,MSP,SBN,6,1
529.0,1095.0,235.0,WN,PHX,RDU,1,1
524.0,655.0,95.0,WN,IND,BWI,4,1
411.0,1090.0,147.0,F9,DEN,LAX,7,1
254.0,1029.0,144.0,UA,DEN,ORD,1,1
6491.0,951.0,137.0,OO,ELP,LAX,5,1
2486.0,940.0,137.0,DL,ATL,LGA,4,1
1650.0,535.0,134.0,DL,ATL,BUF,6,1
2117.0,625.0,175.0,WN,TPA,MHT,7,1
1294.0,965.0,80.0,WN,LAX,PHX,1,1
4327.0,410.0,105.0,9E,FNT,MSP,1,1
1021.0,691.0,103.0,US,CLT,TPA,3,1
4037.0,460.0,85.0,MQ,ORD,PIT,3,1
7352.0,1255.0,74.0,EV,ATL,VPS,7,1
1334.0,880.0,245.0,AA,SJU,BOS,4,1
5122.0,623.0,121.0,EV,MCI,DTW,5,1
694.0,1260.0,119.0,UA,ORD,LGA,5,1
3992.0,480.0,85.0,9E,LEX,MEM,1,1
894.0,935.0,75.0,WN,BWI,MHT,2,1
1105.0,445.0,258.0,DL,ATL,SLC,3,1
2807.0,945.0,160.0,WN,MCI,MCO,4,1
1379.0,670.0,100.0,WN,MHT,BWI,5,1
1170.0,1195.0,80.0,WN,PHX,LAX,3,1
2005.0,1055.0,75.0,WN,CMH,BNA,1,1
2337.0,940.0,155.0,AA,ORD,DFW,3,1
300.0,945.0,120.0,WN,DEN,MSP,4,1
2775.0,1200.0,90.0,MQ,DFW,ROW,7,1
3957.0,730.0,110.0,MQ,MEM,ORD,6,1
661.0,1255.0,195.0,AA,DFW,ONT,5,1
4124.0,815.0,126.0,9E,CVG,EWR,3,1
1665.0,1220.0,185.0,AA,DFW,SAN,1,1
793.0,1105.0,169.0,CO,MCO,EWR,2,1
2903.0,500.0,160.0,WN,SAN,AUS,4,1
436.0,1250.0,159.0,B6,MCO,BOS,1,1
2991.0,1120.0,205.0,DL,MEM,SLC,1,1
2198.0,810.0,105.0,WN,HOU,BNA,3,1
495.0,435.0,280.0,B6,BOS,DEN,5,1
1245.0,1080.0,70.0,AA,MCO,MIA,2,1
6565.0,1235.0,116.0,OH,CVG,JAX,7,1
728.0,875.0,267.0,CO,EWR,DEN,3,1
6622.0,689.0,59.0,OO,GJT,DEN,4,1
2791.0,815.0,133.0,XE,IAH,CVG,4,1
6402.0,1019.0,92.0,OO,SFO,EUG,1,1
2406.0,900.0,105.0,WN,SMF,PHX,7,1
5993.0,498.0,107.0,XE,ORD,LIT,2,1
633.0,790.0,310.0,AA,SJU,DFW,2,1
2453.0,915.0,200.0,AA,DFW,LAX,5,1
419.0,1280.0,149.0,F9,DEN,LAX,1,1
950.0,840.0,55.0,WN,SAT,DAL,1,1
153.0,1035.0,93.0,AS,ANC,OTZ,7,1
457.0,835.0,140.0,WN,TPA,IND,6,1
1717.0,1110.0,115.0,WN,ELP,LAS,7,1
1158.0,1160.0,95.0,WN,TUS,LAX,5,1
2151.0,570.0,74.0,DL,ATL,JAX,3,1
262.0,960.0,51.0,HA,HNL,ITO,4,1
3255.0,1205.0,100.0,MQ,DFW,PNS,6,1
1533.0,1270.0,55.0,CO,IAH,AUS,7,1
1519.0,1331.0,275.0,US,CLT,PHX,6,1
2908.0,675.0,130.0,MQ,EVV,DFW,7,1
1246.0,765.0,110.0,DL,CLT,DTW,3,1
4536.0,826.0,189.0,OO,SLC,ORD,5,1
1047.0,1188.0,151.0,US,CLT,MCI,6,1
3691.0,1305.0,125.0,9E,ATL,ROC,1,1
4485.0,1185.0,69.0,OO,MSP,CID,7,1
1925.0,600.0,125.0,DL,BWI,ATL,5,1
2155.0,815.0,245.0,WN,PHX,BUF,6,1
372.0,960.0,150.0,WN,STL,DEN,3,1
2501.0,680.0,121.0,XE,IAH,ELP,5,1
2606.0,1134.0,102.0,YV,MEM,CLT,7,1
1103.0,530.0,140.0,WN,LAS,PDX,4,1
2095.0,362.0,206.0,XE,PIT,IAH,1,1
2945.0,855.0,93.0,XE,IAH,BHM,2,1
1185.0,1200.0,85.0,WN,OAK,SAN,7,1
3389.0,1175.0,55.0,MQ,DFW,TXK,1,1
9.0,940.0,199.0,B6,JFK,FLL,4,1
1614.0,746.0,179.0,DL,FLL,JFK,2,1
80.0,480.0,159.0,DL,MCO,JFK,2,1
587.0,910.0,110.0,WN,LAS,DEN,7,1
309.0,530.0,278.0,CO,IAH,PDX,1,1
6264.0,855.0,57.0,OO,FAT,SFO,5,1
4225.0,800.0,65.0,MQ,GRB,ORD,2,1
4119.0,490.0,115.0,MQ,ORD,LIT,7,1
1180.0,1215.0,90.0,WN,ABQ,DAL,1,1
705.0,1069.0,275.0,US,CLT,PHX,1,1
2904.0,1185.0,75.0,WN,LAX,SFO,7,1
1425.0,1030.0,100.0,WN,CLE,BNA,3,1
3061.0,1083.0,72.0,OO,STL,MKE,5,1
1759.0,973.0,115.0,DL,PHF,ATL,5,1
1115.0,480.0,165.0,CO,EWR,ORD,4,1
2564.0,925.0,187.0,XE,EWR,MSP,2,1
1667.0,915.0,212.0,DL,LAX,MSP,6,1
2643.0,937.0,155.0,DL,EWR,ATL,1,1
573.0,1240.0,90.0,WN,MDW,OMA,2,1
851.0,540.0,379.0,AS,SEA,HNL,3,1
2705.0,1095.0,85.0,WN,PVD,BWI,4,1
7136.0,497.0,75.0,EV,IAD,LGA,3,1
5136.0,572.0,78.0,EV,ATL,VPS,3,1
2311.0,1130.0,185.0,WN,LAS,STL,5,1
2393.0,920.0,85.0,WN,PHL,RDU,6,1
3284.0,1335.0,75.0,MQ,DFW,BTR,1,1
481.0,795.0,115.0,AA,DEN,DFW,4,1
1069.0,1210.0,100.0,WN,PDX,OAK,3,1
297.0,1155.0,211.0,CO,IAH,LAS,4,1
170.0,728.0,84.0,DL,LAS,SLC,5,1
5413.0,400.0,143.0,EV,ATW,ATL,6,1
6367.0,1188.0,44.0,OO,SFO,SMF,6,1
3617.0,525.0,165.0,MQ,MIA,IND,1,1
2130.0,895.0,75.0,WN,SAN,LAS,5,1
2009.0,901.0,78.0,DL,MKE,MSP,4,1
1026.0,465.0,190.0,WN,PVD,MCO,1,1
6338.0,1033.0,42.0,OO,SAN,LAX,5,1
5040.0,995.0,76.0,EV,BTR,MEM,3,1
883.0,1060.0,377.0,AS,SEA,KOA,2,1
4810.0,750.0,110.0,OO,TUS,SLC,1,1
260.0,440.0,240.0,WN,SEA,MDW,3,1
279.0,680.0,164.0,UA,ORD,DEN,2,1
861.0,1195.0,70.0,WN,MSY,HOU,1,1
1495.0,580.0,124.0,DL,ATL,EYW,3,1
6971.0,760.0,123.0,OO,LAX,MTJ,7,1
1972.0,1080.0,110.0,WN,MCO,ORF,6,1
1727.0,598.0,123.0,DL,ATL,FLL,4,1
2755.0,900.0,118.0,XE,IAH,ELP,3,1
3338.0,1050.0,200.0,WN,MHT,MCO,5,1
373.0,847.0,38.0,HA,HNL,LIH,5,1
2105.0,1010.0,135.0,WN,MSY,MDW,1,1
762.0,425.0,115.0,WN,OAK,PHX,3,1
2881.0,770.0,100.0,XE,IAH,BNA,6,1
2374.0,780.0,67.0,XE,DAL,IAH,7,1
636.0,1273.0,320.0,B6,SFO,BOS,7,1
